Length	Start	data
12.0	6.0	861.0
13.0	6.0	877.0
14.0	6.0	812.0
15.0	6.0	801.0
16.0	6.0	748.0
17.0	6.0	707.0
18.0	6.0	669.0
19.0	6.0	658.0
20.0	6.0	671.0
21.0	6.0	645.0
22.0	6.0	625.0
23.0	6.0	581.0
24.0	6.0	564.0
25.0	6.0	616.0
26.0	6.0	596.0
27.0	6.0	537.0
28.0	6.0	508.0
29.0	6.0	554.0
30.0	6.0	495.0
31.0	6.0	481.0
32.0	6.0	488.0
33.0	6.0	531.0
34.0	6.0	484.0
35.0	6.0	446.0
36.0	6.0	441.0
37.0	6.0	448.0
38.0	6.0	364.0
39.0	6.0	435.0
40.0	6.0	475.0
41.0	6.0	413.0
42.0	6.0	444.0
43.0	6.0	409.0
44.0	6.0	265.0
45.0	6.0	378.0
46.0	6.0	0.0
47.0	6.0	0.0
48.0	6.0	0.0
49.0	6.0	0.0
50.0	6.0	0.0

1.0	7.0	1845.0
2.0	7.0	1606.0
3.0	7.0	1475.0
4.0	7.0	1344.0
5.0	7.0	1324.0
6.0	7.0	1307.0
7.0	7.0	1170.0
8.0	7.0	1078.0
9.0	7.0	1025.0
10.0	7.0	957.0
11.0	7.0	976.0
12.0	7.0	923.0
13.0	7.0	849.0
14.0	7.0	853.0
15.0	7.0	803.0
16.0	7.0	765.0
17.0	7.0	763.0
18.0	7.0	737.0
19.0	7.0	750.0
20.0	7.0	685.0
21.0	7.0	707.0
22.0	7.0	633.0
23.0	7.0	628.0
24.0	7.0	626.0
25.0	7.0	636.0
26.0	7.0	628.0
27.0	7.0	563.0
28.0	7.0	540.0
29.0	7.0	491.0
30.0	7.0	566.0
31.0	7.0	507.0
32.0	7.0	481.0
33.0	7.0	482.0
34.0	7.0	483.0
35.0	7.0	472.0
36.0	7.0	482.0
37.0	7.0	489.0
38.0	7.0	427.0
39.0	7.0	443.0
40.0	7.0	394.0
41.0	7.0	460.0
42.0	7.0	395.0
43.0	7.0	444.0
44.0	7.0	379.0
45.0	7.0	0.0
46.0	7.0	0.0
47.0	7.0	0.0
48.0	7.0	0.0
49.0	7.0	0.0
50.0	7.0	0.0

1.0	8.0	2054.0
2.0	8.0	1989.0
3.0	8.0	1921.0
4.0	8.0	1520.0
5.0	8.0	1314.0
6.0	8.0	1294.0
7.0	8.0	1217.0
8.0	8.0	1170.0
9.0	8.0	1090.0
10.0	8.0	1025.0
11.0	8.0	945.0
12.0	8.0	994.0
13.0	8.0	944.0
14.0	8.0	879.0
15.0	8.0	886.0
16.0	8.0	848.0
17.0	8.0	801.0
18.0	8.0	748.0
19.0	8.0	737.0
20.0	8.0	784.0
21.0	8.0	817.0
22.0	8.0	746.0
23.0	8.0	726.0
24.0	8.0	703.0
25.0	8.0	716.0
26.0	8.0	705.0
27.0	8.0	676.0
28.0	8.0	638.0
29.0	8.0	615.0
30.0	8.0	601.0
31.0	8.0	599.0
32.0	8.0	516.0
33.0	8.0	485.0
34.0	8.0	563.0
35.0	8.0	507.0
36.0	8.0	512.0
37.0	8.0	539.0
38.0	8.0	487.0
39.0	8.0	484.0
40.0	8.0	454.0
41.0	8.0	516.0
42.0	8.0	478.0
43.0	8.0	548.0
44.0	8.0	0.0
45.0	8.0	0.0
46.0	8.0	0.0
47.0	8.0	0.0
48.0	8.0	0.0
49.0	8.0	0.0
50.0	8.0	0.0

1.0	9.0	2191.0
2.0	9.0	1883.0
3.0	9.0	1585.0
4.0	9.0	1633.0
5.0	9.0	1496.0
6.0	9.0	1560.0
7.0	9.0	1223.0
8.0	9.0	1211.0
9.0	9.0	1125.0
10.0	9.0	1147.0
11.0	9.0	1091.0
12.0	9.0	1080.0
13.0	9.0	1081.0
14.0	9.0	1028.0
