Length	Start	data
41.0	3.0	114.0
42.0	3.0	112.0
43.0	3.0	104.0
44.0	3.0	102.0
45.0	3.0	88.0
46.0	3.0	86.0
47.0	3.0	78.0
48.0	3.0	76.0
49.0	3.0	0.0
50.0	3.0	0.0

1.0	4.0	462.0
2.0	4.0	460.0
3.0	4.0	444.0
4.0	4.0	442.0
5.0	4.0	420.0
6.0	4.0	418.0
7.0	4.0	410.0
8.0	4.0	408.0
9.0	4.0	380.0
10.0	4.0	378.0
11.0	4.0	370.0
12.0	4.0	368.0
13.0	4.0	354.0
14.0	4.0	352.0
15.0	4.0	344.0
16.0	4.0	342.0
17.0	4.0	308.0
18.0	4.0	306.0
19.0	4.0	298.0
20.0	4.0	296.0
21.0	4.0	282.0
22.0	4.0	280.0
23.0	4.0	272.0
24.0	4.0	270.0
25.0	4.0	250.0
26.0	4.0	248.0
27.0	4.0	240.0
28.0	4.0	238.0
29.0	4.0	224.0
30.0	4.0	222.0
31.0	4.0	214.0
32.0	4.0	212.0
33.0	4.0	172.0
34.0	4.0	170.0
35.0	4.0	162.0
36.0	4.0	160.0
37.0	4.0	146.0
38.0	4.0	144.0
39.0	4.0	136.0
40.0	4.0	134.0
41.0	4.0	114.0
42.0	4.0	112.0
43.0	4.0	104.0
44.0	4.0	102.0
45.0	4.0	88.0
46.0	4.0	86.0
47.0	4.0	78.0
48.0	4.0	0.0
49.0	4.0	0.0
50.0	4.0	0.0

1.0	5.0	462.0
2.0	5.0	460.0
3.0	5.0	444.0
4.0	5.0	442.0
5.0	5.0	420.0
6.0	5.0	418.0
7.0	5.0	410.0
8.0	5.0	408.0
9.0	5.0	380.0
10.0	5.0	378.0
11.0	5.0	370.0
12.0	5.0	368.0
13.0	5.0	354.0
14.0	5.0	352.0
15.0	5.0	344.0
16.0	5.0	342.0
17.0	5.0	308.0
18.0	5.0	306.0
19.0	5.0	298.0
20.0	5.0	296.0
21.0	5.0	282.0
22.0	5.0	280.0
23.0	5.0	272.0
24.0	5.0	270.0
25.0	5.0	250.0
26.0	5.0	248.0
27.0	5.0	240.0
28.0	5.0	238.0
29.0	5.0	224.0
30.0	5.0	222.0
31.0	5.0	214.0
32.0	5.0	212.0
33.0	5.0	172.0
34.0	5.0	170.0
35.0	5.0	162.0
36.0	5.0	160.0
37.0	5.0	146.0
38.0	5.0	144.0
39.0	5.0	136.0
40.0	5.0	134.0
41.0	5.0	114.0
42.0	5.0	112.0
43.0	5.0	104.0
44.0	5.0	102.0
45.0	5.0	88.0
46.0	5.0	86.0
47.0	5.0	0.0
48.0	5.0	0.0
49.0	5.0	0.0
50.0	5.0	0.0

1.0	6.0	462.0
2.0	6.0	460.0
3.0	6.0	444.0
4.0	6.0	442.0
5.0	6.0	420.0
6.0	6.0	418.0
7.0	6.0	410.0
8.0	6.0	408.0
9.0	6.0	380.0
10.0	6.0	370.0
11.0	6.0	370.0
12.0	6.0	368.0
13.0	6.0	354.0
14.0	6.0	352.0
15.0	6.0	344.0
16.0	6.0	342.0
17.0	6.0	308.0
18.0	6.0	306.0
19.0	6.0	298.0
20.0	6.0	296.0
21.0	6.0	282.0
22.0	6.0	280.0
23.0	6.0	272.0
24.0	6.0	270.0
25.0	6.0	250.0
26.0	6.0	248.0
27.0	6.0	240.0
28.0	6.0	238.0
29.0	6.0	224.0
30.0	6.0	222.0
31.0	6.0	214.0
32.0	6.0	212.0
33.0	6.0	172.0
34.0	6.0	170.0
35.0	6.0	162.0
36.0	6.0	160.0
37.0	6.0	146.0
38.0	6.0	144.0
39.0	6.0	136.0
40.0	6.0	134.0
41.0	6.0	114.0
42.0	6.0	104.0
43.0	6.0	104.0
44.0	6.0	102.0
45.0	6.0	88.0
46.0	6.0	0.0
47.0	6.0	0.0
48.0	6.0	0.0
49.0	6.0	0.0
50.0	6.0	0.0

1.0	7.0	462.0
2.0	7.0	460.0
3.0	7.0	444.0
4.0	7.0	442.0
5.0	7.0	420.0
6.0	7.0	418.0
7.0	7.0	410.0
8.0	7.0	408.0
9.0	7.0	380.0
10.0	7.0	378.0
11.0	7.0	370.0
12.0	7.0	368.0
13.0	7.0	354.0
14.0	7.0	352.0
15.0	7.0	344.0
16.0	7.0	342.0
17.0	7.0	308.0
18.0	7.0	306.0
19.0	7.0	298.0
20.0	7.0	296.0
21.0	7.0	282.0
22.0	7.0	280.0
23.0	7.0	272.0
24.0	7.0	270.0
25.0	7.0	250.0
26.0	7.0	248.0
27.0	7.0	240.0
28.0	7.0	238.0
29.0	7.0	224.0
30.0	7.0	222.0
31.0	7.0	214.0
32.0	7.0	212.0
33.0	7.0	172.0
34.0	7.0	170.0
35.0	7.0	162.0
36.0	7.0	160.0
37.0	7.0	146.0
38.0	7.0	144.0
39.0	7.0	136.0
40.0	7.0	134.0
41.0	7.0	112.0
42.0	7.0	112.0
43.0	7.0	104.0
44.0	7.0	102.0
45.0	7.0	0.0
46.0	7.0	0.0
47.0	7.0	0.0
48.0	7.0	0.0
49.0	7.0	0.0
50.0	7.0	0.0

1.0	8.0	462.0
2.0	8.0	460.0
3.0	8.0	444.0
4.0	8.0	442.0
5.0	8.0	420.0
6.0	8.0	418.0
7.0	8.0	410.0
8.0	8.0	380.0
9.0	8.0	380.0
10.0	8.0	378.0
11.0	8.0	370.0
12.0	8.0	368.0
13.0	8.0	354.0
14.0	8.0	352.0
15.0	8.0	344.0
16.0	8.0	342.0
17.0	8.0	308.0
18.0	8.0	306.0
19.0	8.0	298.0
20.0	8.0	296.0
21.0	8.0	282.0
22.0	8.0	280.0
23.0	8.0	272.0
24.0	8.0	270.0
25.0	8.0	250.0
26.0	8.0	248.0
27.0	8.0	240.0
28.0	8.0	238.0
29.0	8.0	224.0
30.0	8.0	222.0
31.0	8.0	214.0
32.0	8.0	212.0
33.0	8.0	172.0
34.0	8.0	170.0
35.0	8.0	162.0
36.0	8.0	160.0
37.0	8.0	146.0
38.0	8.0	144.0
39.0	8.0	136.0
40.0	8.0	134.0
41.0	8.0	114.0
42.0	8.0	112.0
43.0	8.0	104.0
44.0	8.0	0.0
45.0	8.0	0.0
46.0	8.0	0.0
47.0	8.0	0.0
48.0	8.0	0.0
49.0	8.0	0.0
50.0	8.0	0.0

1.0	9.0	462.0
2.0	9.0	460.0
3.0	9.0	444.0
4.0	9.0	442.0
5.0	9.0	420.0
6.0	9.0	418.0
7.0	9.0	410.0
8.0	9.0	408.0
9.0	9.0	380.0
10.0	9.0	378.0
11.0	9.0	370.0
12.0	9.0	368.0
13.0	9.0	354.0
14.0	9.0	352.0
15.0	9.0	344.0
16.0	9.0	342.0
17.0	9.0	308.0
18.0	9.0	306.0
19.0	9.0	298.0
20.0	9.0	296.0
21.0	9.0	282.0
22.0	9.0	280.0
23.0	9.0	272.0
24.0	9.0	270.0
25.0	9.0	250.0
26.0	9.0	248.0
27.0	9.0	240.0
28.0	9.0	238.0
29.0	9.0	224.0
30.0	9.0	222.0
31.0	9.0	214.0
32.0	9.0	212.0
33.0	9.0	172.0
34.0	9.0	170.0
35.0	9.0	162.0
36.0	9.0	160.0
37.0	9.0	146.0
38.0	9.0	144.0
39.0	9.0	136.0
40.0	9.0	134.0
41.0	9.0	114.0
