Length	Start	data
11.0	10.0	118.0
12.0	10.0	130.0
13.0	10.0	118.0
14.0	10.0	124.0
15.0	10.0	118.0
16.0	10.0	136.0
17.0	10.0	106.0
18.0	10.0	114.0
19.0	10.0	108.0
20.0	10.0	120.0
21.0	10.0	108.0
22.0	10.0	114.0
23.0	10.0	108.0
24.0	10.0	138.0
25.0	10.0	116.0
26.0	10.0	126.0
27.0	10.0	118.0
28.0	10.0	130.0
29.0	10.0	120.0
30.0	10.0	126.0
31.0	10.0	88.0
32.0	10.0	136.0
33.0	10.0	104.0
34.0	10.0	110.0
35.0	10.0	103.0
36.0	10.0	116.0
37.0	10.0	104.0
38.0	10.0	110.0
39.0	10.0	104.0
40.0	10.0	114.0
41.0	10.0	96.0
42.0	10.0	0.0
43.0	10.0	0.0
44.0	10.0	0.0
45.0	10.0	0.0
46.0	10.0	0.0
47.0	10.0	0.0
48.0	10.0	0.0
49.0	10.0	0.0
50.0	10.0	0.0

1.0	11.0	134.0
2.0	11.0	132.0
3.0	11.0	134.0
4.0	11.0	134.0
5.0	11.0	124.0
6.0	11.0	122.0
7.0	11.0	142.0
8.0	11.0	142.0
9.0	11.0	126.0
10.0	11.0	126.0
11.0	11.0	132.0
12.0	11.0	131.0
13.0	11.0	125.0
14.0	11.0	126.0
15.0	11.0	134.0
16.0	11.0	136.0
17.0	11.0	116.0
18.0	11.0	116.0
19.0	11.0	122.0
20.0	11.0	120.0
21.0	11.0	116.0
22.0	11.0	116.0
23.0	11.0	140.0
24.0	11.0	140.0
25.0	11.0	128.0
26.0	11.0	128.0
27.0	11.0	134.0
28.0	11.0	133.0
29.0	11.0	128.0
30.0	11.0	128.0
31.0	11.0	140.0
32.0	11.0	138.0
33.0	11.0	111.0
34.0	11.0	112.0
35.0	11.0	118.0
36.0	11.0	118.0
37.0	11.0	112.0
38.0	11.0	112.0
39.0	11.0	114.0
40.0	11.0	112.0
41.0	11.0	0.0
42.0	11.0	0.0
43.0	11.0	0.0
44.0	11.0	0.0
45.0	11.0	0.0
46.0	11.0	0.0
47.0	11.0	0.0
48.0	11.0	0.0
49.0	11.0	0.0
50.0	11.0	0.0

1.0	12.0	134.0
2.0	12.0	146.0
3.0	12.0	136.0
4.0	12.0	139.0
5.0	12.0	126.0
6.0	12.0	150.0
7.0	12.0	144.0
8.0	12.0	150.0
9.0	12.0	124.0
10.0	12.0	140.0
11.0	12.0	132.0
12.0	12.0	140.0
13.0	12.0	128.0
14.0	12.0	144.0
15.0	12.0	140.0
16.0	12.0	146.0
17.0	12.0	118.0
18.0	12.0	130.0
19.0	12.0	122.0
20.0	12.0	130.0
21.0	12.0	118.0
