Length	Start	data
16.0	6.0	166.0
17.0	6.0	156.0
18.0	6.0	158.0
19.0	6.0	154.0
20.0	6.0	150.0
21.0	6.0	146.0
22.0	6.0	138.0
23.0	6.0	138.0
24.0	6.0	134.0
25.0	6.0	128.0
26.0	6.0	122.0
27.0	6.0	122.0
28.0	6.0	115.0
29.0	6.0	112.0
30.0	6.0	110.0
31.0	6.0	106.0
32.0	6.0	102.0
33.0	6.0	98.0
34.0	6.0	89.0
35.0	6.0	90.0
36.0	6.0	84.0
37.0	6.0	82.0
38.0	6.0	77.0
39.0	6.0	74.0
40.0	6.0	66.0
41.0	6.0	64.0
42.0	6.0	62.0
43.0	6.0	58.0
44.0	6.0	54.0
45.0	6.0	50.0
46.0	6.0	0.0
47.0	6.0	0.0
48.0	6.0	0.0
49.0	6.0	0.0
50.0	6.0	0.0

1.0	7.0	226.0
2.0	7.0	225.0
3.0	7.0	222.0
4.0	7.0	215.0
5.0	7.0	214.0
6.0	7.0	210.0
7.0	7.0	204.0
8.0	7.0	202.0
9.0	7.0	196.0
10.0	7.0	192.0
11.0	7.0	186.0
12.0	7.0	184.0
13.0	7.0	182.0
14.0	7.0	175.0
15.0	7.0	174.0
16.0	7.0	168.0
17.0	7.0	166.0
18.0	7.0	156.0
19.0	7.0	158.0
20.0	7.0	152.0
21.0	7.0	150.0
22.0	7.0	140.0
23.0	7.0	140.0
24.0	7.0	136.0
25.0	7.0	134.0
26.0	7.0	130.0
27.0	7.0	126.0
28.0	7.0	118.0
29.0	7.0	117.0
30.0	7.0	114.0
31.0	7.0	110.0
32.0	7.0	106.0
33.0	7.0	101.0
34.0	7.0	98.0
35.0	7.0	94.0
36.0	7.0	88.0
37.0	7.0	86.0
38.0	7.0	82.0
39.0	7.0	78.0
40.0	7.0	74.0
41.0	7.0	69.0
42.0	7.0	66.0
43.0	7.0	62.0
44.0	7.0	58.0
45.0	7.0	0.0
46.0	7.0	0.0
47.0	7.0	0.0
48.0	7.0	0.0
49.0	7.0	0.0
50.0	7.0	0.0

1.0	8.0	234.0
2.0	8.0	228.0
3.0	8.0	226.0
4.0	8.0	222.0
5.0	8.0	216.0
6.0	8.0	210.0
