Length	Start	data
18.0	3.0	90.0
19.0	3.0	96.0
20.0	3.0	64.0
21.0	3.0	68.0
22.0	3.0	68.0
23.0	3.0	74.0
24.0	3.0	80.0
25.0	3.0	64.0
26.0	3.0	68.0
27.0	3.0	68.0
28.0	3.0	80.0
29.0	3.0	86.0
30.0	3.0	64.0
31.0	3.0	68.0
32.0	3.0	68.0
33.0	3.0	74.0
34.0	3.0	48.0
35.0	3.0	64.0
36.0	3.0	68.0
37.0	3.0	68.0
38.0	3.0	90.0
39.0	3.0	96.0
40.0	3.0	58.0
41.0	3.0	62.0
42.0	3.0	62.0
43.0	3.0	68.0
44.0	3.0	74.0
45.0	3.0	58.0
46.0	3.0	62.0
47.0	3.0	62.0
48.0	3.0	68.0
49.0	3.0	0.0
50.0	3.0	0.0

1.0	4.0	86.0
2.0	4.0	102.0
3.0	4.0	98.0
4.0	4.0	98.0
5.0	4.0	86.0
6.0	4.0	80.0
7.0	4.0	104.0
8.0	4.0	94.0
9.0	4.0	96.0
10.0	4.0	80.0
11.0	4.0	74.0
12.0	4.0	92.0
13.0	4.0	86.0
14.0	4.0	86.0
15.0	4.0	68.0
16.0	4.0	74.0
17.0	4.0	104.0
18.0	4.0	98.0
19.0	4.0	98.0
20.0	4.0	76.0
21.0	4.0	70.0
22.0	4.0	88.0
23.0	4.0	82.0
24.0	4.0	82.0
25.0	4.0	76.0
26.0	4.0	68.0
27.0	4.0	94.0
28.0	4.0	88.0
29.0	4.0	88.0
30.0	4.0	76.0
31.0	4.0	70.0
32.0	4.0	88.0
33.0	4.0	82.0
34.0	4.0	82.0
35.0	4.0	76.0
36.0	4.0	70.0
37.0	4.0	104.0
38.0	4.0	98.0
39.0	4.0	96.0
40.0	4.0	70.0
41.0	4.0	64.0
42.0	4.0	82.0
43.0	4.0	76.0
44.0	4.0	76.0
45.0	4.0	70.0
46.0	4.0	64.0
47.0	4.0	82.0
48.0	4.0	0.0
49.0	4.0	0.0
50.0	4.0	0.0

1.0	5.0	106.0
2.0	5.0	110.0
3.0	5.0	100.0
4.0	5.0	110.0
5.0	5.0	88.0
6.0	5.0	106.0
7.0	5.0	112.0
8.0	5.0	98.0
9.0	5.0	108.0
10.0	5.0	82.0
11.0	5.0	94.0
12.0	5.0	100.0
13.0	5.0	88.0
14.0	5.0	98.0
15.0	5.0	82.0
16.0	5.0	106.0
17.0	5.0	112.0
18.0	5.0	100.0
19.0	5.0	110.0
20.0	5.0	78.0
21.0	5.0	90.0
22.0	5.0	96.0
23.0	5.0	84.0
24.0	5.0	94.0
25.0	5.0	78.0
26.0	5.0	96.0
27.0	5.0	102.0
28.0	5.0	88.0
29.0	5.0	100.0
30.0	5.0	78.0
31.0	5.0	90.0
32.0	5.0	96.0
33.0	5.0	84.0
34.0	5.0	94.0
35.0	5.0	78.0
36.0	5.0	106.0
37.0	5.0	112.0
38.0	5.0	100.0
39.0	5.0	110.0
40.0	5.0	72.0
41.0	5.0	84.0
42.0	5.0	90.0
43.0	5.0	78.0
44.0	5.0	88.0
45.0	5.0	72.0
46.0	5.0	84.0
47.0	5.0	0.0
48.0	5.0	0.0
49.0	5.0	0.0
