Length	Start	data
8.0	6.0	2215.0
9.0	6.0	1987.0
10.0	6.0	2140.0
11.0	6.0	1899.0
12.0	6.0	2074.0
13.0	6.0	2009.0
14.0	6.0	1793.0
15.0	6.0	1481.0
16.0	6.0	1688.0
17.0	6.0	1265.0
18.0	6.0	1157.0
19.0	6.0	1259.0
20.0	6.0	657.0
21.0	6.0	746.0
22.0	6.0	451.0
23.0	6.0	525.0
24.0	6.0	799.0
25.0	6.0	173.0
26.0	6.0	172.0
27.0	6.0	70.0
28.0	6.0	247.0
29.0	6.0	200.0
30.0	6.0	269.0
31.0	6.0	174.0
32.0	6.0	115.0
33.0	6.0	224.0
34.0	6.0	180.0
35.0	6.0	189.0
36.0	6.0	179.0
37.0	6.0	215.0
38.0	6.0	252.0
39.0	6.0	162.0
40.0	6.0	160.0
41.0	6.0	218.0
42.0	6.0	149.0
43.0	6.0	188.0
44.0	6.0	155.0
45.0	6.0	109.0
46.0	6.0	0.0
47.0	6.0	0.0
48.0	6.0	0.0
49.0	6.0	0.0
50.0	6.0	0.0

1.0	7.0	4179.0
2.0	7.0	4248.0
3.0	7.0	3591.0
4.0	7.0	3489.0
5.0	7.0	3007.0
6.0	7.0	2944.0
7.0	7.0	2753.0
8.0	7.0	2543.0
9.0	7.0	2225.0
10.0	7.0	2186.0
11.0	7.0	2082.0
12.0	7.0	1981.0
13.0	7.0	1684.0
14.0	7.0	1467.0
15.0	7.0	1674.0
16.0	7.0	1429.0
17.0	7.0	1453.0
18.0	7.0	173.0
19.0	7.0	148.0
20.0	7.0	194.0
21.0	7.0	211.0
22.0	7.0	207.0
23.0	7.0	205.0
24.0	7.0	219.0
25.0	7.0	164.0
26.0	7.0	222.0
27.0	7.0	253.0
28.0	7.0	184.0
29.0	7.0	206.0
30.0	7.0	176.0
31.0	7.0	172.0
32.0	7.0	211.0
33.0	7.0	145.0
34.0	7.0	160.0
35.0	7.0	183.0
36.0	7.0	152.0
37.0	7.0	118.0
38.0	7.0	171.0
39.0	7.0	149.0
40.0	7.0	106.0
41.0	7.0	126.0
42.0	7.0	98.0
43.0	7.0	94.0
44.0	7.0	129.0
45.0	7.0	0.0
46.0	7.0	0.0
47.0	7.0	0.0
48.0	7.0	0.0
49.0	7.0	0.0
50.0	7.0	0.0

1.0	8.0	4269.0
2.0	8.0	3375.0
3.0	8.0	3040.0
4.0	8.0	2856.0
5.0	8.0	2854.0
6.0	8.0	2840.0
7.0	8.0	2740.0
8.0	8.0	2518.0
9.0	8.0	2392.0
10.0	8.0	2453.0
11.0	8.0	1585.0
12.0	8.0	2208.0
13.0	8.0	1976.0
14.0	8.0	1841.0
15.0	8.0	1814.0
16.0	8.0	1800.0
17.0	8.0	296.0
18.0	8.0	492.0
19.0	8.0	359.0
20.0	8.0	258.0
21.0	8.0	163.0
22.0	8.0	230.0
23.0	8.0	356.0
24.0	8.0	197.0
25.0	8.0	168.0
26.0	8.0	271.0
27.0	8.0	161.0
28.0	8.0	217.0
29.0	8.0	425.0
30.0	8.0	226.0
31.0	8.0	325.0
32.0	8.0	314.0
33.0	8.0	337.0
34.0	8.0	334.0
35.0	8.0	360.0
36.0	8.0	194.0
37.0	8.0	258.0
38.0	8.0	361.0
39.0	8.0	92.0
40.0	8.0	232.0
41.0	8.0	192.0
42.0	8.0	160.0
43.0	8.0	175.0
44.0	8.0	0.0
45.0	8.0	0.0
46.0	8.0	0.0
47.0	8.0	0.0
48.0	8.0	0.0
49.0	8.0	0.0
50.0	8.0	0.0

1.0	9.0	3789.0
2.0	9.0	3406.0
3.0	9.0	2511.0
4.0	9.0	3111.0
5.0	9.0	3002.0
6.0	9.0	2997.0
7.0	9.0	2183.0
8.0	9.0	2565.0
9.0	9.0	2000.0
10.0	9.0	2254.0
11.0	9.0	2286.0
12.0	9.0	2063.0
13.0	9.0	1462.0
14.0	9.0	1289.0
15.0	9.0	1296.0
16.0	9.0	1377.0
17.0	9.0	1404.0
18.0	9.0	955.0
19.0	9.0	959.0
20.0	9.0	1129.0
21.0	9.0	666.0
22.0	9.0	726.0
23.0	9.0	695.0
24.0	9.0	828.0
25.0	9.0	109.0
26.0	9.0	135.0
27.0	9.0	152.0
28.0	9.0	112.0
29.0	9.0	141.0
30.0	9.0	188.0
31.0	9.0	166.0
32.0	9.0	157.0
33.0	9.0	168.0
34.0	9.0	142.0
35.0	9.0	173.0
36.0	9.0	139.0
37.0	9.0	137.0
38.0	9.0	111.0
39.0	9.0	148.0
40.0	9.0	165.0
41.0	9.0	98.0
42.0	9.0	160.0
43.0	9.0	0.0
44.0	9.0	0.0
45.0	9.0	0.0
46.0	9.0	0.0
47.0	9.0	0.0
48.0	9.0	0.0
49.0	9.0	0.0
50.0	9.0	0.0

1.0	10.0	3838.0
2.0	10.0	3716.0
3.0	10.0	3256.0
4.0	10.0	3100.0
5.0	10.0	2814.0
6.0	10.0	2742.0
7.0	10.0	2646.0
8.0	10.0	2344.0
9.0	10.0	2371.0
10.0	10.0	2251.0
11.0	10.0	2236.0
12.0	10.0	2154.0
13.0	10.0	1404.0
14.0	10.0	1653.0
15.0	10.0	1140.0
16.0	10.0	1475.0
17.0	10.0	1311.0
18.0	10.0	1239.0
19.0	10.0	1166.0
20.0	10.0	139.0
21.0	10.0	166.0
22.0	10.0	301.0
23.0	10.0	276.0
24.0	10.0	322.0
25.0	10.0	194.0
26.0	10.0	181.0
27.0	10.0	389.0
28.0	10.0	281.0
29.0	10.0	304.0
30.0	10.0	270.0
31.0	10.0	318.0
32.0	10.0	153.0
33.0	10.0	120.0
34.0	10.0	163.0
35.0	10.0	250.0
36.0	10.0	175.0
37.0	10.0	194.0
38.0	10.0	367.0
39.0	10.0	284.0
40.0	10.0	220.0
41.0	10.0	256.0
42.0	10.0	0.0
43.0	10.0	0.0
44.0	10.0	0.0
45.0	10.0	0.0
46.0	10.0	0.0
47.0	10.0	0.0
48.0	10.0	0.0
49.0	10.0	0.0
50.0	10.0	0.0

1.0	11.0	3954.0
2.0	11.0	3635.0
3.0	11.0	3134.0
4.0	11.0	2945.0
5.0	11.0	3132.0
6.0	11.0	2932.0
7.0	11.0	2519.0
8.0	11.0	2575.0
9.0	11.0	2489.0
10.0	11.0	2455.0
11.0	11.0	2264.0
12.0	11.0	2281.0
13.0	11.0	1771.0
14.0	11.0	2096.0
15.0	11.0	2097.0
16.0	11.0	2041.0
17.0	11.0	1906.0
18.0	11.0	1654.0
19.0	11.0	1838.0
20.0	11.0	709.0
21.0	11.0	494.0
22.0	11.0	483.0
23.0	11.0	459.0
24.0	11.0	495.0
25.0	11.0	501.0
26.0	11.0	546.0
27.0	11.0	647.0
28.0	11.0	546.0
29.0	11.0	459.0
30.0	11.0	430.0
31.0	11.0	666.0
32.0	11.0	511.0
33.0	11.0	454.0
34.0	11.0	504.0
35.0	11.0	535.0
36.0	11.0	364.0
37.0	11.0	548.0
38.0	11.0	637.0
39.0	11.0	453.0
40.0	11.0	484.0
41.0	11.0	0.0
42.0	11.0	0.0
43.0	11.0	0.0
44.0	11.0	0.0
45.0	11.0	0.0
46.0	11.0	0.0
47.0	11.0	0.0
48.0	11.0	0.0
49.0	11.0	0.0
50.0	11.0	0.0

1.0	12.0	3864.0
2.0	12.0	3217.0
3.0	12.0	2982.0
4.0	12.0	2044.0
5.0	12.0	2790.0
6.0	12.0	2749.0
7.0	12.0	2728.0
8.0	12.0	2424.0
9.0	12.0	2392.0
10.0	12.0	2380.0
11.0	12.0	2358.0
12.0	12.0	2256.0
13.0	12.0	2251.0
14.0	12.0	2348.0
15.0	12.0	2175.0
16.0	12.0	2180.0
17.0	12.0	2046.0
18.0	12.0	2148.0
19.0	12.0	2072.0
20.0	12.0	1940.0
21.0	12.0	1338.0
22.0	12.0	1237.0
23.0	12.0	1040.0
24.0	12.0	603.0
25.0	12.0	804.0
26.0	12.0	817.0
27.0	12.0	691.0
28.0	12.0	761.0
29.0	12.0	655.0
30.0	12.0	234.0
31.0	12.0	613.0
32.0	12.0	527.0
33.0	12.0	529.0
34.0	12.0	365.0
35.0	12.0	126.0
36.0	12.0	126.0
37.0	12.0	128.0
38.0	12.0	120.0
39.0	12.0	124.0
40.0	12.0	0.0
41.0	12.0	0.0
42.0	12.0	0.0
43.0	12.0	0.0
44.0	12.0	0.0
45.0	12.0	0.0
46.0	12.0	0.0
47.0	12.0	0.0
48.0	12.0	0.0
49.0	12.0	0.0
50.0	12.0	0.0

1.0	13.0	4049.0
2.0	13.0	3380.0
3.0	13.0	2956.0
4.0	13.0	2876.0
5.0	13.0	2822.0
6.0	13.0	2643.0
7.0	13.0	2615.0
8.0	13.0	2470.0
9.0	13.0	2597.0
10.0	13.0	2352.0
11.0	13.0	2097.0
12.0	13.0	2144.0
13.0	13.0	2115.0
14.0	13.0	1916.0
15.0	13.0	1912.0
16.0	13.0	1839.0
17.0	13.0	1500.0
18.0	13.0	861.0
19.0	13.0	860.0
20.0	13.0	1025.0
21.0	13.0	947.0
22.0	13.0	730.0
23.0	13.0	862.0
24.0	13.0	862.0
25.0	13.0	1025.0
26.0	13.0	946.0
27.0	13.0	599.0
28.0	13.0	809.0
29.0	13.0	522.0
30.0	13.0	389.0
31.0	13.0	492.0
32.0	13.0	597.0
33.0	13.0	550.0
34.0	13.0	493.0
35.0	13.0	598.0
36.0	13.0	642.0
37.0	13.0	466.0
38.0	13.0	457.0
39.0	13.0	0.0
40.0	13.0	0.0
41.0	13.0	0.0
42.0	13.0	0.0
43.0	13.0	0.0
44.0	13.0	0.0
45.0	13.0	0.0
46.0	13.0	0.0
47.0	13.0	0.0
48.0	13.0	0.0
49.0	13.0	0.0
50.0	13.0	0.0

1.0	14.0	4129.0
2.0	14.0	3600.0
3.0	14.0	3308.0
4.0	14.0	2835.0
5.0	14.0	3038.0
6.0	14.0	2962.0
7.0	14.0	3011.0
8.0	14.0	2811.0
9.0	14.0	2821.0
10.0	14.0	2728.0
11.0	14.0	2744.0
12.0	14.0	2501.0
13.0	14.0	2313.0
14.0	14.0	2311.0
15.0	14.0	2197.0
16.0	14.0	2108.0
17.0	14.0	2020.0
18.0	14.0	1919.0
19.0	14.0	1984.0
20.0	14.0	1951.0
21.0	14.0	1953.0
22.0	14.0	1816.0
23.0	14.0	1941.0
24.0	14.0	1724.0
25.0	14.0	1561.0
26.0	14.0	1281.0
27.0	14.0	1237.0
28.0	14.0	1022.0
29.0	14.0	1158.0
30.0	14.0	1160.0
31.0	14.0	696.0
32.0	14.0	661.0
33.0	14.0	647.0
34.0	14.0	798.0
35.0	14.0	575.0
36.0	14.0	718.0
37.0	14.0	508.0
38.0	14.0	0.0
39.0	14.0	0.0
40.0	14.0	0.0
41.0	14.0	0.0
42.0	14.0	0.0
43.0	14.0	0.0
44.0	14.0	0.0
45.0	14.0	0.0
46.0	14.0	0.0
47.0	14.0	0.0
48.0	14.0	0.0
49.0	14.0	0.0
50.0	14.0	0.0

1.0	15.0	4369.0
2.0	15.0	4222.0
3.0	15.0	3931.0
4.0	15.0	4381.0
5.0	15.0	3784.0
6.0	15.0	3127.0
7.0	15.0	3282.0
8.0	15.0	2952.0
9.0	15.0	3111.0
10.0	15.0	2842.0
11.0	15.0	2723.0
12.0	15.0	2863.0
13.0	15.0	2697.0
14.0	15.0	2623.0
15.0	15.0	2696.0
16.0	15.0	2454.0
17.0	15.0	2565.0
18.0	15.0	2337.0
19.0	15.0	2331.0
20.0	15.0	2379.0
21.0	15.0	2269.0
22.0	15.0	2288.0
23.0	15.0	2223.0
24.0	15.0	2078.0
25.0	15.0	2286.0
26.0	15.0	2195.0
27.0	15.0	2053.0
28.0	15.0	2099.0
29.0	15.0	1971.0
30.0	15.0	1940.0
31.0	15.0	2001.0
32.0	15.0	1991.0
33.0	15.0	1197.0
34.0	15.0	1107.0
35.0	15.0	1055.0
36.0	15.0	1085.0
37.0	15.0	0.0
38.0	15.0	0.0
39.0	15.0	0.0
40.0	15.0	0.0
41.0	15.0	0.0
42.0	15.0	0.0
43.0	15.0	0.0
44.0	15.0	0.0
45.0	15.0	0.0
46.0	15.0	0.0
47.0	15.0	0.0
48.0	15.0	0.0
49.0	15.0	0.0
50.0	15.0	0.0

1.0	16.0	4034.0
2.0	16.0	3611.0
3.0	16.0	3284.0
4.0	16.0	3606.0
5.0	16.0	3170.0
6.0	16.0	2974.0
7.0	16.0	2897.0
8.0	16.0	2822.0
9.0	16.0	2794.0
10.0	16.0	2683.0
11.0	16.0	2454.0
12.0	16.0	2457.0
13.0	16.0	2391.0
14.0	16.0	2442.0
15.0	16.0	2192.0
16.0	16.0	2045.0
17.0	16.0	1228.0
18.0	16.0	1024.0
19.0	16.0	490.0
20.0	16.0	614.0
21.0	16.0	541.0
22.0	16.0	662.0
23.0	16.0	653.0
24.0	16.0	510.0
25.0	16.0	512.0
26.0	16.0	593.0
27.0	16.0	625.0
28.0	16.0	580.0
29.0	16.0	535.0
30.0	16.0	553.0
31.0	16.0	456.0
32.0	16.0	509.0
33.0	16.0	504.0
34.0	16.0	659.0
35.0	16.0	445.0
36.0	16.0	0.0
37.0	16.0	0.0
38.0	16.0	0.0
39.0	16.0	0.0
40.0	16.0	0.0
41.0	16.0	0.0
42.0	16.0	0.0
43.0	16.0	0.0
44.0	16.0	0.0
45.0	16.0	0.0
46.0	16.0	0.0
47.0	16.0	0.0
48.0	16.0	0.0
49.0	16.0	0.0
50.0	16.0	0.0

1.0	17.0	4179.0
2.0	17.0	4201.0
3.0	17.0	3596.0
4.0	17.0	3283.0
5.0	17.0	3231.0
6.0	17.0	3002.0
7.0	17.0	3028.0
8.0	17.0	2732.0
9.0	17.0	2947.0
10.0	17.0	2888.0
11.0	17.0	2732.0
12.0	17.0	2755.0
13.0	17.0	2731.0
14.0	17.0	2718.0
15.0	17.0	2555.0
16.0	17.0	2597.0
17.0	17.0	2421.0
18.0	17.0	2367.0
19.0	17.0	2421.0
20.0	17.0	2499.0
21.0	17.0	2340.0
22.0	17.0	2313.0
23.0	17.0	2169.0
24.0	17.0	2180.0
25.0	17.0	2184.0
26.0	17.0	2043.0
27.0	17.0	1290.0
28.0	17.0	1377.0
29.0	17.0	778.0
30.0	17.0	684.0
31.0	17.0	894.0
32.0	17.0	724.0
33.0	17.0	762.0
34.0	17.0	744.0
35.0	17.0	0.0
36.0	17.0	0.0
37.0	17.0	0.0
38.0	17.0	0.0
39.0	17.0	0.0
40.0	17.0	0.0
41.0	17.0	0.0
42.0	17.0	0.0
43.0	17.0	0.0
44.0	17.0	0.0
45.0	17.0	0.0
46.0	17.0	0.0
47.0	17.0	0.0
48.0	17.0	0.0
49.0	17.0	0.0
50.0	17.0	0.0

1.0	18.0	4269.0
2.0	18.0	4061.0
3.0	18.0	3828.0
4.0	18.0	3171.0
5.0	18.0	2886.0
6.0	18.0	2920.0
7.0	18.0	2879.0
8.0	18.0	2839.0
9.0	18.0	2824.0
10.0	18.0	2830.0
11.0	18.0	2607.0
12.0	18.0	2611.0
13.0	18.0	2643.0
14.0	18.0	2363.0
15.0	18.0	2414.0
16.0	18.0	2176.0
17.0	18.0	2249.0
18.0	18.0	2350.0
19.0	18.0	2320.0
20.0	18.0	2331.0
21.0	18.0	2199.0
22.0	18.0	2226.0
23.0	18.0	2173.0
24.0	18.0	2115.0
25.0	18.0	2050.0
26.0	18.0	1988.0
27.0	18.0	2134.0
28.0	18.0	2040.0
29.0	18.0	1938.0
30.0	18.0	2047.0
31.0	18.0	1920.0
32.0	18.0	1967.0
33.0	18.0	1860.0
34.0	18.0	0.0
35.0	18.0	0.0
36.0	18.0	0.0
37.0	18.0	0.0
38.0	18.0	0.0
39.0	18.0	0.0
40.0	18.0	0.0
41.0	18.0	0.0
42.0	18.0	0.0
43.0	18.0	0.0
44.0	18.0	0.0
45.0	18.0	0.0
46.0	18.0	0.0
47.0	18.0	0.0
48.0	18.0	0.0
49.0	18.0	0.0
50.0	18.0	0.0

1.0	19.0	4149.0
2.0	19.0	4060.0
3.0	19.0	3604.0
4.0	19.0	3536.0
5.0	19.0	3334.0
6.0	19.0	3357.0
7.0	19.0	3210.0
8.0	19.0	3181.0
9.0	19.0	3079.0
10.0	19.0	2938.0
11.0	19.0	2752.0
12.0	19.0	2736.0
13.0	19.0	2836.0
14.0	19.0	2718.0
15.0	19.0	2568.0
